,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
60,Latinx,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,723.0
61,Latinx,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,605.75
62,Latinx,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,573.75
63,Latinx,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,525.6875
64,Black,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,290.0
65,Black,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,270.0
66,Black,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,258.0
67,Black,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,271.0
68,Black,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,569.7500000000001
69,Black,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,485.7375
70,Black,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,487.7375
71,Black,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,422.02687499999996
72,Black,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,281.0
73,Black,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,275.0
74,Black,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,263.0
75,Black,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,285.0
76,Black,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,652.5
77,Black,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,565.375
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,522.375
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,456.91875
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,298.0
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,253.0
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,290.0
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,281.0
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,612.5
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,555.375
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,527.375
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,443.91875
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,272.0
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,280.0
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,255.0
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,279.0
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,682.0
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,620.75
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,615.75
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,503.6875
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,296.0
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,261.0
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,293.0
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,251.0
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,594.125
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,512.55625
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,523.55625
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,431.9728125
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,299.0
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,262.0
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,260.0
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,297.0
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,649.25
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,577.0625
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,554.0625
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,510.30312499999997
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,285.0
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,256.0
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,290.0
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,276.0
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,679.25
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,550.0625
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,566.0625
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,486.30312499999997
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,299.0
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,296.0
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,255.0
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,255.0
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,731.5
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,607.625
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,636.625
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,537.78125
