,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
58,Latinx,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,278.0
59,Latinx,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,292.0
60,Latinx,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,682.0
61,Latinx,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,602.75
62,Latinx,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,576.75
63,Latinx,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,530.6875
64,Black,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,293.0
65,Black,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,278.0
66,Black,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,274.0
67,Black,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,294.0
68,Black,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,571.7500000000001
69,Black,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,497.7375
70,Black,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,483.7375
71,Black,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,437.02687499999996
72,Black,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,274.0
73,Black,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,297.0
74,Black,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,297.0
75,Black,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,264.0
76,Black,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,643.5
77,Black,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,527.375
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,542.375
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,475.91875
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,257.0
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,266.0
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,254.0
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,294.0
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,622.5
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,560.375
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,549.375
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,446.91875
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,271.0
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,266.0
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,258.0
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,267.0
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,695.0
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,618.75
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,619.75
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,518.6875
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,283.0
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,278.0
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,276.0
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,284.0
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,605.125
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,533.55625
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,530.55625
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,434.9728125
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,261.0
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,254.0
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,291.0
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,261.0
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,656.25
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,583.0625
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,586.0625
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,479.30312499999997
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,275.0
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,297.0
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,260.0
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,251.0
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,685.25
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,593.0625
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,572.0625
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,483.30312499999997
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,259.0
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,260.0
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,290.0
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,251.0
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,732.5
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,653.625
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,641.625
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,532.78125
