,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
31,Asian,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,571.8749999999999
32,Latinx,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,282.0
33,Latinx,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,299.0
34,Latinx,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,273.0
35,Latinx,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,262.0
36,Latinx,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,550.7500000000001
37,Latinx,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,467.7375
38,Latinx,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,492.7375
39,Latinx,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,421.02687499999996
40,Latinx,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,265.0
41,Latinx,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,275.0
42,Latinx,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,259.0
43,Latinx,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,273.0
44,Latinx,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,629.5
45,Latinx,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,542.375
46,Latinx,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,554.375
47,Latinx,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,454.91875
48,Latinx,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,262.0
49,Latinx,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,293.0
50,Latinx,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,291.0
51,Latinx,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,253.0
52,Latinx,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,641.5
53,Latinx,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,524.375
54,Latinx,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,549.375
55,Latinx,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,474.91875
56,Latinx,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,274.0
57,Latinx,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,257.0
58,Latinx,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,265.0
59,Latinx,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,258.0
60,Latinx,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,675.0
61,Latinx,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,595.75
62,Latinx,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,574.75
63,Latinx,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,490.6875
64,Black,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,291.0
65,Black,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,274.0
66,Black,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,251.0
67,Black,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,285.0
68,Black,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,547.7500000000001
69,Black,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,465.7375
70,Black,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,467.7375
71,Black,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,412.02687499999996
72,Black,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,295.0
73,Black,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,294.0
74,Black,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,255.0
75,Black,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,277.0
76,Black,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,633.5
77,Black,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,562.375
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,548.375
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,458.91875
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,259.0
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,290.0
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,296.0
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,276.0
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,650.5
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,561.375
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,532.375
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,455.91875
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,275.0
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,299.0
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,286.0
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,296.0
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,706.0
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,619.75
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,612.75
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,512.6875
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,254.0
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,278.0
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,287.0
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,251.0
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,605.125
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,521.55625
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,508.55625
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,438.9728125
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,271.0
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,288.0
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,269.0
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,251.0
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,680.25
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,568.0625
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,567.0625
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,464.30312499999997
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,290.0
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,278.0
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,257.0
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,266.0
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,677.25
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,583.0625
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,555.0625
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,510.30312499999997
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,259.0
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,256.0
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,272.0
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,259.0
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,714.5
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,653.625
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,652.625
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,559.78125
