,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
73,Black,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,279.0
74,Black,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,283.0
75,Black,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,257.0
76,Black,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,648.5
77,Black,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,528.375
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,542.375
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,470.91875
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,260.0
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,254.0
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,273.0
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,268.0
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,619.5
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,520.375
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,526.375
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,483.91875
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,279.0
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,276.0
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,274.0
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,270.0
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,681.0
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,595.75
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,585.75
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,531.6875
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,262.0
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,263.0
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,260.0
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,265.0
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,621.125
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,493.55625
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,498.55625
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,421.9728125
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,294.0
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,251.0
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,291.0
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,280.0
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,688.25
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,549.0625
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,593.0625
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,476.30312499999997
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,284.0
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,259.0
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,263.0
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,293.0
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,650.25
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,568.0625
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,564.0625
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,494.30312499999997
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,287.0
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,292.0
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,275.0
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,296.0
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,728.5
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,609.625
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,638.625
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,561.78125
