,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,554.375
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,450.91875
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,269.0
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,277.0
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,296.0
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,256.0
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,614.5
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,534.375
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,562.375
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,474.91875
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,253.0
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,272.0
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,251.0
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,253.0
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,694.0
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,598.75
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,577.75
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,501.6875
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,264.0
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,261.0
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,291.0
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,256.0
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,580.125
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,522.55625
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,509.55625
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,433.9728125
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,271.0
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,254.0
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,274.0
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,250.0
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,686.25
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,574.0625
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,590.0625
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,468.30312499999997
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,292.0
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,285.0
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,269.0
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,259.0
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,655.25
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,559.0625
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,572.0625
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,482.30312499999997
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,289.0
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,261.0
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,251.0
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,276.0
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,737.5
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,639.625
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,610.625
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,544.78125
