,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,605.75
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,573.75
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,488.6875
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,262.0
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,269.0
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,282.0
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,296.0
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,591.125
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,504.55625
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,533.55625
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,453.9728125
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,280.0
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,285.0
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,287.0
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,262.0
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,659.25
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,575.0625
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,584.0625
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,499.30312499999997
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,292.0
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,283.0
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,268.0
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,298.0
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,680.25
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,550.0625
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,568.0625
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,487.30312499999997
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,275.0
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,257.0
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,274.0
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,278.0
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,758.5
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,631.625
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,629.625
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,523.78125
