,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
23,Asian,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,757
24,Asian,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,875
25,Asian,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,798
26,Asian,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,581
27,Asian,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,745
28,Asian,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,703
29,Asian,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,512
30,Asian,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,936
31,Asian,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,803
32,Latinx,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,600
33,Latinx,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,801
34,Latinx,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,679
35,Latinx,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,541
36,Latinx,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,755
37,Latinx,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,514
38,Latinx,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,776
39,Latinx,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,550
40,Latinx,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,815
41,Latinx,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,590
42,Latinx,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,924
43,Latinx,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,792
44,Latinx,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,979
45,Latinx,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,905
46,Latinx,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,548
47,Latinx,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,767
48,Latinx,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,669
49,Latinx,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,956
50,Latinx,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,545
51,Latinx,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,890
52,Latinx,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,730
53,Latinx,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,524
54,Latinx,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,584
55,Latinx,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,999
56,Latinx,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,860
57,Latinx,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,845
58,Latinx,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,869
59,Latinx,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,804
60,Latinx,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,501
61,Latinx,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,670
62,Latinx,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,547
63,Latinx,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,971
64,Black,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,758
65,Black,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,654
66,Black,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,733
67,Black,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,983
68,Black,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,746
69,Black,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,816
70,Black,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,504
71,Black,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,950
72,Black,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,887
73,Black,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,762
74,Black,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,732
75,Black,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,519
76,Black,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,903
77,Black,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,942
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,964
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,741
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,977
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,560
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,682
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,530
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,810
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,513
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,625
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,540
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,652
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,509
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,562
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,614
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,582
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,549
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,833
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,502
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,500
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,661
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,680
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,628
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,822
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,949
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,844
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,764
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,672
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,565
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,507
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,922
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,877
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,676
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,544
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,665
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,659
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,585
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,825
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,646
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,892
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,943
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,834
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,656
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,546
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,621
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,567
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,759
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,988
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,768
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,697
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,965
