,ETHCAT,GENCAT,ANYELL0812,AVG_GPA3,anyspd1,trulydis_b,Frequency
38,Latinx,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,774
39,Latinx,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,859
40,Latinx,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,720
41,Latinx,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,842
42,Latinx,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,612
43,Latinx,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,693
44,Latinx,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,594
45,Latinx,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,706
46,Latinx,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,876
47,Latinx,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,633
48,Latinx,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,805
49,Latinx,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,937
50,Latinx,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,782
51,Latinx,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,992
52,Latinx,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,598
53,Latinx,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,572
54,Latinx,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,995
55,Latinx,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,703
56,Latinx,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,595
57,Latinx,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,970
58,Latinx,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,977
59,Latinx,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,611
60,Latinx,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,738
61,Latinx,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,958
62,Latinx,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,833
63,Latinx,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,644
64,Black,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,722
65,Black,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,618
66,Black,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,826
67,Black,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,521
68,Black,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,901
69,Black,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,947
70,Black,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,619
71,Black,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,885
72,Black,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,583
73,Black,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,784
74,Black,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,837
75,Black,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,888
76,Black,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,959
77,Black,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,661
78,Black,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,727
79,Black,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,600
80,Black,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,568
81,Black,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,860
82,Black,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,789
83,Black,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,900
84,Black,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,824
85,Black,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,832
86,Black,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,951
87,Black,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,923
88,Black,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,794
89,Black,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,683
90,Black,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,968
91,Black,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,831
92,Black,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,839
93,Black,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,729
94,Black,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,588
95,Black,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,835
96,White,Male,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,668
97,White,Male,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,919
98,White,Male,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,707
99,White,Male,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,671
100,White,Male,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,956
101,White,Male,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,763
102,White,Male,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,929
103,White,Male,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,745
104,White,Male,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,852
105,White,Male,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,576
106,White,Male,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,773
107,White,Male,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,854
108,White,Male,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,564
109,White,Male,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,656
110,White,Male,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,603
111,White,Male,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,502
112,White,Female,ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,850
113,White,Female,ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,848
114,White,Female,ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,717
115,White,Female,ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,574
116,White,Female,ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,709
117,White,Female,ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,672
118,White,Female,ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,558
119,White,Female,ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,657
120,White,Female,No ELL,GPA Under 80,No IEP,Non-Bottom Quintile Neighborhood,809
121,White,Female,No ELL,GPA Under 80,No IEP,Bottom Quintile Neighborhood,565
122,White,Female,No ELL,GPA Under 80,IEP,Non-Bottom Quintile Neighborhood,804
123,White,Female,No ELL,GPA Under 80,IEP,Bottom Quintile Neighborhood,515
124,White,Female,No ELL,GPA Over 80,No IEP,Non-Bottom Quintile Neighborhood,549
125,White,Female,No ELL,GPA Over 80,No IEP,Bottom Quintile Neighborhood,903
126,White,Female,No ELL,GPA Over 80,IEP,Non-Bottom Quintile Neighborhood,785
127,White,Female,No ELL,GPA Over 80,IEP,Bottom Quintile Neighborhood,730
